movieId,title,genres,year,title_clean,tag,year_str,related
93510,21 Jump Street (2012),Action|Comedy|Crime,2012.0,21 jump street,,2012.0,action comedy crime  jump street
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,2012.0,"jeff, who lives at home",,2012.0,comedy drama jeff who lives at home
93563,Lockout (2012),Action|Sci-Fi|Thriller,2012.0,lockout,,2012.0,action scifi thriller lockout
93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,2011.0,"snowtown (snowtown murders, the)",,2011.0,crime drama thriller snowtown snowtown murders the
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,2010.0,space battleship yamato,,2010.0,action adventure drama space battleship yamato
93721,Jiro Dreams of Sushi (2011),Documentary,2011.0,jiro dreams of sushi,,2011.0,documentary jiro dreams of sushi
93723,Damsels in Distress (2011),Comedy|Romance,2011.0,damsels in distress,,2011.0,comedy romance damsels in distress
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,2011.0,salmon fishing in the yemen,,2011.0,comedy drama romance salmon fishing in the yemen
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,2012.0,wrath of the titans,,2012.0,action adventure fantasy imax wrath of the titans
93790,Detachment (2011),Drama,2011.0,detachment,,2011.0,drama detachment
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,2012.0,iron sky,,2012.0,action comedy scifi iron sky
93819,Absentia (2011),Horror,2011.0,absentia,,2011.0,horror absentia
93831,American Reunion (American Pie 4) (2012),Comedy,2012.0,american reunion (american pie 4),,2012.0,comedy american reunion american pie
93838,The Raid: Redemption (2011),Action|Crime,2011.0,the raid: redemption,,2011.0,action crime the raid redemption
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,2012.0,"cabin in the woods, the",,2012.0,comedy horror scifi thriller cabin in the woods the
93855,God Bless America (2011),Comedy|Drama,2011.0,god bless america,,2011.0,comedy drama god bless america
93980,"Three Stooges, The (2012)",Comedy,2012.0,"three stooges, the",,2012.0,comedy three stooges the
93982,"Raven, The (2012)",Mystery|Thriller,2012.0,"raven, the",,2012.0,mystery thriller raven the
93988,North & South (2004),Drama|Romance,2004.0,north & south,,2004.0,drama romance north  south
94011,"Big Bang, The (2011)",Action|Thriller,2011.0,"big bang, the",,2011.0,action thriller big bang the
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,2012.0,mirror mirror,,2012.0,adventure comedy fantasy mirror mirror
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,2012.0,battleship,,2012.0,action scifi thriller imax battleship
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,2011.0,"best exotic marigold hotel, the",,2011.0,comedy drama best exotic marigold hotel the
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,2011.0,comic-con episode iv: a fan's hope,,2011.0,documentary comiccon episode iv a fans hope
94130,Bully (2011),Documentary,2011.0,bully,,2011.0,documentary bully
94150,Hysteria (2011),Comedy|Romance,2011.0,hysteria,,2011.0,comedy romance hysteria
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,2010.0,dante's inferno: an animated epic,,2010.0,action animation fantasy dantes inferno an animated epic
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,1959.0,"atomic submarine, the",,1959.0,scifi thriller atomic submarine the
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,2012.0,"five-year engagement, the",,2012.0,comedy romance fiveyear engagement the
94323,Think Like a Man (2012),Comedy,2012.0,think like a man,,2012.0,comedy think like a man
94325,"Lucky One, The (2012)",Drama,2012.0,"lucky one, the",,2012.0,drama lucky one the
94405,Safe (2012),Action|Crime|Thriller,2012.0,safe,,2012.0,action crime thriller safe
94478,Dark Shadows (2012),Comedy|Horror|IMAX,2012.0,dark shadows,,2012.0,comedy horror imax dark shadows
94494,96 Minutes (2011) ,Drama|Thriller,2011.0,96 minutes ,,2011.0,drama thriller  minutes
94503,"Decoy Bride, The (2011)",Comedy|Romance,2011.0,"decoy bride, the",,2011.0,comedy romance decoy bride the
94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,2009.0,rocket singh: salesman of the year,,2009.0,comedy drama rocket singh salesman of the year
94677,"Dictator, The (2012)",Comedy,2012.0,"dictator, the",,2012.0,comedy dictator the
94735,Walking with Monsters (2005),Documentary,2005.0,walking with monsters,,2005.0,documentary walking with monsters
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,2012.0,men in black iii (m.iii.b.) (m.i.b.³),,2012.0,action comedy scifi imax men in black iii miiib mib
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,2012.0,snow white and the huntsman,,2012.0,action adventure drama snow white and the huntsman
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,2011.0,sound of my voice,,2011.0,drama mystery scifi sound of my voice
94810,Eva (2011),Drama|Fantasy|Sci-Fi,2011.0,eva,,2011.0,drama fantasy scifi eva
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,2012.0,"pirates! band of misfits, the",,2012.0,adventure animation children comedy pirates band of misfits the
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,2012.0,prometheus,,2012.0,action horror scifi imax prometheus
94867,"Pact, The (2012)",Horror|Mystery|Thriller,2012.0,"pact, the",,2012.0,horror mystery thriller pact the
94896,Bernie (2011),Comedy|Crime|Drama,2011.0,bernie,,2011.0,comedy crime drama bernie
94919,Inhale (2010),Drama|Thriller,2010.0,inhale,,2010.0,drama thriller inhale
94931,Take This Waltz (2011),Drama|Romance,2011.0,take this waltz,,2011.0,drama romance take this waltz
94953,Wanderlust (2012),Comedy,2012.0,wanderlust,,2012.0,comedy wanderlust
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,2012.0,moonrise kingdom,quirky,2012.0,comedy drama romance moonrise kingdom quirky
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,2012.0,get the gringo,,2012.0,action crime drama thriller get the gringo
95004,Superman/Doomsday (2007) ,Action|Animation,2007.0,superman/doomsday ,,2007.0,action animation supermandoomsday
95067,"Thousand Words, A (2012)",Comedy|Drama,2012.0,"thousand words, a",interesting scenario,2012.0,comedy drama thousand words a interesting scenario
95088,Safety Not Guaranteed (2012),Comedy|Drama,2012.0,safety not guaranteed,,2012.0,comedy drama safety not guaranteed
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,2012.0,madagascar 3: europe's most wanted,,2012.0,adventure animation children comedy imax madagascar  europes most wanted
95135,Your Sister's Sister (2011),Comedy|Drama,2011.0,your sister's sister,,2011.0,comedy drama your sisters sister
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children,1986.0,dragon ball: the curse of the blood rubies (doragon bôru: shenron no densetsu),,1986.0,action adventure animation children dragon ball the curse of the blood rubies doragon bru shenron no densetsu
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,1987.0,dragon ball: sleeping princess in devil's castle (doragon bôru: majinjô no nemuri hime),,1987.0,action adventure animation children dragon ball sleeping princess in devils castle doragon bru majinj no nemuri hime
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,2009.0,superman/batman: public enemies,,2009.0,action animation fantasy supermanbatman public enemies
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children,1988.0,dragon ball: mystical adventure (doragon bôru: makafushigi dai bôken),,1988.0,action adventure animation children dragon ball mystical adventure doragon bru makafushigi dai bken
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,1990.0,dragon ball z the movie: the world's strongest (a.k.a. dragon ball z: the strongest guy in the world) (doragon bôru z: kono yo de ichiban tsuyoi yatsu),,1990.0,action adventure animation scifi thriller dragon ball z the movie the worlds strongest aka dragon ball z the strongest guy in the world doragon bru z kono yo de ichiban tsuyoi yatsu
95167,Brave (2012),Action|Adventure|Animation|Children,2012.0,brave,,2012.0,action adventure animation children brave
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,1997.0,beauty and the beast: the enchanted christmas,,1997.0,animation children fantasy musical beauty and the beast the enchanted christmas
95175,Front of the Class (2008),Drama,2008.0,front of the class,,2008.0,drama front of the class
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,1990.0,dragon ball z the movie: the tree of might (doragon bôru z 3: chikyû marugoto chô kessen),,1990.0,action adventure animation scifi dragon ball z the movie the tree of might doragon bru z  chiky marugoto ch kessen
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children,1998.0,pocahontas ii: journey to a new world ,,1998.0,adventure animation children pocahontas ii journey to a new world
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,2012.0,what to expect when you're expecting,,2012.0,comedy drama romance what to expect when youre expecting
95201,To Rome with Love (2012),Comedy,2012.0,to rome with love,,2012.0,comedy to rome with love
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,2012.0,abraham lincoln: vampire hunter,,2012.0,action fantasy horror thriller abraham lincoln vampire hunter
95218,First Position (2011),Documentary,2011.0,first position,,2011.0,documentary first position
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,2012.0,rock of ages,,2012.0,comedy drama musical imax rock of ages
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,2012.0,seeking a friend for the end of the world,,2012.0,comedy drama romance seeking a friend for the end of the world
95311,Presto (2008),Animation|Children|Comedy|Fantasy,2008.0,presto,,2008.0,animation children comedy fantasy presto
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,2005.0,jack-jack attack,,2005.0,adventure animation children comedy jackjack attack
95377,One Man Band (2005),Animation|Comedy|Musical,2005.0,one man band,,2005.0,animation comedy musical one man band
95441,Ted (2012),Comedy|Fantasy,2012.0,ted,crude humor,2012.0,comedy fantasy ted crude humor
95449,Magic Mike (2012),Drama|Romance,2012.0,magic mike,,2012.0,drama romance magic mike
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,1992.0,dragon ball z: the return of cooler (doragon bôru z 6: gekitotsu! hyakuoku pawâ no senshi),,1992.0,action adventure animation dragon ball z the return of cooler doragon bru z  gekitotsu hyakuoku paw no senshi
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,1991.0,dragon ball z: cooler's revenge (doragon bôru z 5: tobikkiri no saikyô tai saikyô),,1991.0,action adventure animation dragon ball z coolers revenge doragon bru z  tobikkiri no saiky tai saiky
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation,1992.0,dragon ball z: super android 13! (doragon bôru z 7: kyokugen batoru!! san dai sûpâ saiyajin),,1992.0,action adventure animation dragon ball z super android  doragon bru z  kyokugen batoru san dai sp saiyajin
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,1993.0,dragon ball z: broly - the legendary super saiyan (doragon bôru z 8: moetsukiro!! nessen retsusen-chô gekisen),,1993.0,action adventure animation dragon ball z broly  the legendary super saiyan doragon bru z  moetsukiro nessen retsusench gekisen
95508,Cleanskin (2012),Crime|Drama|Thriller,2012.0,cleanskin,,2012.0,crime drama thriller cleanskin
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,2012.0,"amazing spider-man, the",,2012.0,action adventure scifi imax amazing spiderman the
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy,1993.0,dragon ball z: bojack unbound (doragon bôru z 9: ginga girigiri!! butchigiri no sugoi yatsu),,1993.0,action adventure animation fantasy dragon ball z bojack unbound doragon bru z  ginga girigiri butchigiri no sugoi yatsu
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,2012.0,ice age 4: continental drift,,2012.0,adventure animation comedy ice age  continental drift
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,2012.0,beasts of the southern wild,Beautiful emotional poetic,2012.0,drama fantasy beasts of the southern wild beautiful emotional poetic
95583,Savages (2012),Crime|Drama|Thriller,2012.0,savages,,2012.0,crime drama thriller savages
95624,"Firm, The (2009)",Drama,2009.0,"firm, the",,2009.0,drama firm the
95633,Spirit Camp (2009),Horror,2009.0,spirit camp,,2009.0,horror spirit camp
95654,Geri's Game (1997),Animation|Children,1997.0,geri's game,,1997.0,animation children geris game
95690,Some Guy Who Kills People (2011),Comedy|Thriller,2011.0,some guy who kills people,,2011.0,comedy thriller some guy who kills people
95717,Treasure Island (2012),Adventure,2012.0,treasure island,,2012.0,adventure treasure island
95720,"Watch, The (2012)",Comedy|Sci-Fi,2012.0,"watch, the",,2012.0,comedy scifi watch the
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,1995.0,"adventures of mary-kate and ashley, the: the case of the christmas caper",,1995.0,children musical mystery adventures of marykate and ashley the the case of the christmas caper
95744,2 Days in New York (2012),Comedy,2012.0,2 days in new york,,2012.0,comedy  days in new york
95761,Killer Joe (2011),Crime|Thriller,2011.0,killer joe,,2011.0,crime thriller killer joe
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation,1994.0,dragon ball z: broly second coming (doragon bôru z 10: kiken na futari! sûpâ senshi wa nemurenai),,1994.0,action adventure animation dragon ball z broly second coming doragon bru z  kiken na futari sp senshi wa nemurenai
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,1994.0,dragon ball z: bio-broly (doragon bôru z 11: sûpâ senshi gekiha! katsu no wa ore da),,1994.0,action adventure animation dragon ball z biobroly doragon bru z  sp senshi gekiha katsu no wa ore da
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,2008.0,anaconda: the offspring,,2008.0,action horror scifi thriller anaconda the offspring
95839,"Christmas Carol, A (1999)",Drama|Fantasy,1999.0,"christmas carol, a",,1999.0,drama fantasy christmas carol a
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,1964.0,goodbye charlie,,1964.0,comedy fantasy romance goodbye charlie
95858,For the Birds (2000),Animation|Children|Comedy,2000.0,for the birds,,2000.0,animation children comedy for the birds
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,2012.0,ruby sparks,,2012.0,comedy fantasy romance ruby sparks
95875,Total Recall (2012),Action|Sci-Fi|Thriller,2012.0,total recall,,2012.0,action scifi thriller total recall
95939,"Angels' Share, The (2012)",Comedy|Drama,2012.0,"angels' share, the",,2012.0,comedy drama angels share the
95949,"Immature, The (Immaturi) (2011)",Comedy,2011.0,"immature, the (immaturi)",,2011.0,comedy immature the immaturi
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation,1990.0,dragon ball z: bardock - the father of goku (doragon bôru z: tatta hitori no saishuu kessen - furiiza ni itonda z senshi kakarotto no chichi),,1990.0,action adventure animation dragon ball z bardock  the father of goku doragon bru z tatta hitori no saishuu kessen  furiiza ni itonda z senshi kakarotto no chichi
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,1993.0,dragon ball z: the history of trunks (doragon bôru z: zetsubô e no hankô!! nokosareta chô senshi - gohan to torankusu),,1993.0,action adventure animation dragon ball z the history of trunks doragon bru z zetsub e no hank nokosareta ch senshi  gohan to torankusu
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,1997.0,dragon ball gt: a hero's legacy (doragon bôru gt: gokû gaiden! yûki no akashi wa sû-shin-chû),,1997.0,action adventure animation dragon ball gt a heros legacy doragon bru gt gok gaiden yki no akashi wa sshinch
96020,Sidewalls (Medianeras) (2011),Drama,2011.0,sidewalls (medianeras),,2011.0,drama sidewalls medianeras
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,2012.0,skyfall,beautiful cinematography beautifully filmed cinematography,2012.0,action adventure thriller imax skyfall beautiful cinematography beautifully filmed cinematography
96084,Hands Over the City (Le mani sulla città) (1963),Drama,1963.0,hands over the city (le mani sulla città),city politics italy political right versus left,1963.0,drama hands over the city le mani sulla citt city politics italy political right versus left
96110,"Campaign, The (2012)",Comedy,2012.0,"campaign, the",,2012.0,comedy campaign the
96114,Brake (2012),Crime|Thriller,2012.0,brake,,2012.0,crime thriller brake
96121,Hope Springs (2012),Comedy|Drama,2012.0,hope springs,,2012.0,comedy drama hope springs
96150,"Queen of Versailles, The (2012)",Documentary,2012.0,"queen of versailles, the",,2012.0,documentary queen of versailles the
96281,ParaNorman (2012),Adventure|Animation|Comedy,2012.0,paranorman,,2012.0,adventure animation comedy paranorman
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,2012.0,diary of a wimpy kid: dog days,,2012.0,children comedy diary of a wimpy kid dog days
96373,Broken (2012),Drama,2012.0,broken,,2012.0,drama broken
96411,6 Days to Air: The Making of South Park (2011),Documentary,2011.0,6 days to air: the making of south park,,2011.0,documentary  days to air the making of south park
96417,Premium Rush (2012),Action|Thriller,2012.0,premium rush,,2012.0,action thriller premium rush
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,2012.0,"odd life of timothy green, the",,2012.0,comedy drama fantasy odd life of timothy green the
96432,Lawless (2012),Crime|Drama,2012.0,lawless,,2012.0,crime drama lawless
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,2012.0,piranha 3dd (a.k.a. piranha dd),,2012.0,comedy horror piranha dd aka piranha dd
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery,1993.0,prime suspect 3,,1993.0,crime drama mystery prime suspect
96488,Searching for Sugar Man (2012),Documentary,2012.0,searching for sugar man,,2012.0,documentary searching for sugar man
96518,Prime Suspect 6: The Last Witness (2003),Drama|Thriller,2003.0,prime suspect 6: the last witness,,2003.0,drama thriller prime suspect  the last witness
96520,Prime Suspect: The Lost Child (1995),Drama|Mystery,1995.0,prime suspect: the lost child,,1995.0,drama mystery prime suspect the lost child
96530,Conception (2011),Comedy|Romance,2011.0,conception,,2011.0,comedy romance conception
96563,Paradise Lost 3: Purgatory (2011),Documentary,2011.0,paradise lost 3: purgatory,,2011.0,documentary paradise lost  purgatory
96567,"Words, The (2012)",Drama|Romance,2012.0,"words, the",,2012.0,drama romance words the
96588,Pitch Perfect (2012),Comedy|Musical,2012.0,pitch perfect,,2012.0,comedy musical pitch perfect
96606,Samsara (2011),Documentary,2011.0,samsara,,2011.0,documentary samsara
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,1995.0,runaway brain ,,1995.0,animation comedy scifi runaway brain
96610,Looper (2012),Action|Crime|Sci-Fi,2012.0,looper,,2012.0,action crime scifi looper
96616,That's My Boy (2012),Comedy,2012.0,that's my boy,,2012.0,comedy thats my boy
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,2012.0,robot & frank,,2012.0,comedy drama scifi robot  frank
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,2012.0,resident evil: retribution,,2012.0,action horror scifi imax resident evil retribution
96726,Lola Versus (2012),Comedy|Romance,2012.0,lola versus,,2012.0,comedy romance lola versus
96728,"Master, The (2012)",Drama,2012.0,"master, the",,2012.0,drama master the
96737,Dredd (2012),Action|Sci-Fi,2012.0,dredd,,2012.0,action scifi dredd
96811,End of Watch (2012),Crime|Drama|Thriller,2012.0,end of watch,,2012.0,crime drama thriller end of watch
96815,V/H/S (2012),Horror|Thriller,2012.0,v/h/s,,2012.0,horror thriller vhs
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,2012.0,"perks of being a wallflower, the",,2012.0,drama romance perks of being a wallflower the
96829,"Hunt, The (Jagten) (2012)",Drama,2012.0,"hunt, the (jagten)",,2012.0,drama hunt the jagten
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2012.0,holy motors,,2012.0,drama fantasy musical mystery scifi holy motors
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,2012.0,taken 2,Istanbul Liam Neeson predictable Turkey unnecessary sequel,2012.0,action crime drama thriller taken  istanbul liam neeson predictable turkey unnecessary sequel
96917,House at the End of the Street (2012),Horror|Thriller,2012.0,house at the end of the street,,2012.0,horror thriller house at the end of the street
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,2002.0,my left eye sees ghosts (ngo joh aan gin diy gwai),,2002.0,comedy fantasy romance my left eye sees ghosts ngo joh aan gin diy gwai
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance,2011.0,love lasts three years (l'amour dure trois ans),,2011.0,comedy drama romance love lasts three years lamour dure trois ans
96964,"Tall Man, The (2012)",Crime|Drama|Mystery,2012.0,"tall man, the",,2012.0,crime drama mystery tall man the
96975,LOL (2012),Comedy|Drama|Romance,2012.0,lol,,2012.0,comedy drama romance lol
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance,2012.0,rust and bone (de rouille et d'os),,2012.0,drama romance rust and bone de rouille et dos
97168,Marley (2012),Documentary,2012.0,marley,,2012.0,documentary marley
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX,2012.0,frankenweenie,,2012.0,animation comedy horror imax frankenweenie
97188,Sinister (2012),Horror|Thriller,2012.0,sinister,,2012.0,horror thriller sinister
97194,"Thing: Terror Takes Shape, The (1998)",Documentary,1998.0,"thing: terror takes shape, the",,1998.0,documentary thing terror takes shape the
97225,Hotel Transylvania (2012),Animation|Children|Comedy,2012.0,hotel transylvania,,2012.0,animation children comedy hotel transylvania
97230,Side by Side (2012),Documentary,2012.0,side by side,,2012.0,documentary side by side
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery,1960.0,take aim at the police van (sono gosôsha wo nerae: 'jûsangô taihisen' yori),,1960.0,action crime mystery take aim at the police van sono gossha wo nerae jsang taihisen yori
97304,Argo (2012),Drama|Thriller,2012.0,argo,cia politics Thrilling,2012.0,drama thriller argo cia politics thrilling
97306,Seven Psychopaths (2012),Comedy|Crime,2012.0,seven psychopaths,,2012.0,comedy crime seven psychopaths
97328,Liberal Arts (2012),Comedy|Drama,2012.0,liberal arts,,2012.0,comedy drama liberal arts
97470,Catch .44 (2011),Action|Drama|Thriller,2011.0,catch .44,,2011.0,action drama thriller catch
97643,[REC]³ 3 Génesis (2012),Horror|Thriller,2012.0,[rec]³ 3 génesis,,2012.0,horror thriller rec  gnesis
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy,2012.0,asterix & obelix: god save britannia (astérix et obélix: au service de sa majesté),,2012.0,adventure comedy asterix  obelix god save britannia astrix et oblix au service de sa majest
97701,Paranormal Activity 4 (2012),Horror|IMAX,2012.0,paranormal activity 4,,2012.0,horror imax paranormal activity
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,2012.0,alex cross,,2012.0,action crime mystery thriller alex cross
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,2012.0,cloud atlas,,2012.0,drama scifi imax cloud atlas
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,2004.0,'hellboy': the seeds of creation,,2004.0,action adventure comedy documentary fantasy hellboy the seeds of creation
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller,2012.0,silent hill: revelation 3d,,2012.0,horror mystery thriller silent hill revelation d
97836,Here Comes the Boom (2012),Action|Comedy,2012.0,here comes the boom,,2012.0,action comedy here comes the boom
97858,Mental (2012),Comedy|Drama,2012.0,mental,,2012.0,comedy drama mental
97860,Killing Them Softly (2012),Crime|Drama|Thriller,2012.0,killing them softly,,2012.0,crime drama thriller killing them softly
97866,"Imposter, The (2012)",Documentary,2012.0,"imposter, the",,2012.0,documentary imposter the
97870,"Sessions, The (Surrogate, The) (2012)",Drama,2012.0,"sessions, the (surrogate, the)",,2012.0,drama sessions the surrogate the
97904,Smashed (2012),Comedy|Drama,2012.0,smashed,,2012.0,comedy drama smashed
97913,Wreck-It Ralph (2012),Animation|Comedy,2012.0,wreck-it ralph,,2012.0,animation comedy wreckit ralph
97921,Silver Linings Playbook (2012),Comedy|Drama,2012.0,silver linings playbook,,2012.0,comedy drama silver linings playbook
97923,Flight (2012),Drama,2012.0,flight,,2012.0,drama flight
97936,Anna Karenina (2012),Drama,2012.0,anna karenina,,2012.0,drama anna karenina
97938,Life of Pi (2012),Adventure|Drama|IMAX,2012.0,life of pi,cinematography India surreal,2012.0,adventure drama imax life of pi cinematography india surreal
97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime,2012.0,"man with the iron fists, the",,2012.0,action adventure crime man with the iron fists the
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller,2012.0,"bay, the",,2012.0,horror scifi thriller bay the
98061,Himizu (2011),Children|Crime|Drama,2011.0,himizu,,2011.0,children crime drama himizu
98083,Jackass 3.5 (2011),Comedy|Documentary,2011.0,jackass 3.5,,2011.0,comedy documentary jackass
98122,Indie Game: The Movie (2012),Documentary,2012.0,indie game: the movie,,2012.0,documentary indie game the movie
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,2012.0,"batman: the dark knight returns, part 1",,2012.0,action animation scifi batman the dark knight returns part
98154,Lincoln (2012),Drama|War,2012.0,lincoln,,2012.0,drama war lincoln
98160,Nature Calls (2012),Comedy,2012.0,nature calls,,2012.0,comedy nature calls
98175,Vamps (2012),Comedy|Horror|Romance,2012.0,vamps,,2012.0,comedy horror romance vamps
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX,2012.0,"twilight saga: breaking dawn - part 2, the",,2012.0,adventure drama fantasy romance imax twilight saga breaking dawn  part  the
98230,10 Years (2011),Comedy|Drama|Romance,2011.0,10 years,,2011.0,comedy drama romance  years
98239,Red Dawn (2012),Action|War,2012.0,red dawn,,2012.0,action war red dawn
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,2012.0,rise of the guardians,,2012.0,adventure animation children fantasy imax rise of the guardians
98279,"Fantastic Fear of Everything, A (2012)",Comedy,2012.0,"fantastic fear of everything, a",,2012.0,comedy fantastic fear of everything a
98296,Deadfall (2012),Crime|Drama|Thriller,2012.0,deadfall,,2012.0,crime drama thriller deadfall
98361,Byzantium (2012),Drama|Fantasy|Thriller,2012.0,byzantium,,2012.0,drama fantasy thriller byzantium
98491,Paperman (2012),Animation|Comedy|Romance,2012.0,paperman,,2012.0,animation comedy romance paperman
